Tagged
"feòil-ghabham<Vm-1s>, feòil-ghabh<Vm-2s>, feòil-ghabhadh<Vm-3>, feòil-ghabhamaid<Vm-1p>, feòil-ghabhaibh<Vm-2p>, feòil-ghabhadh<Vm-3>, feòil-ghabhail<Nv>, fheòil-ghabhail<Nv--l>, , , , , , , , , , , , , , , feòil-ghabhaidh<V-f>, dh'fheòil-ghabhas<V-f--r--l>, feòil-ghabh<V-f--d>, fheòil-ghabh<V-f--d--l>, dh'fheòil-ghabh<V-s--l>, do dh'fheòil-ghabh<V-s--d--l>, feòil-ghabhta<Av>, fheòil-ghabhta<Av--l>, dh'fheòil-ghabhainn<V-h1s--l>, dh'fheòil-ghabhadh<V-h--l>, dh'fheòil-ghabhamaid<V-h1p--l>, feòil-ghabhainn<V-h1sd>, fheòil-ghabhainn<V-h1sd--l>, feòil-ghabhadh<V-h--d>, fheòil-ghabhadh<V-h--d--l>, feòil-ghabhamaid<V-h1pd>, fheòil-ghabhamaid<V-h1pd--l>, feòil-ghabhar<Vm-h0>, feòil-ghabhtar<Vm-h0>, feòil-ghabhar<V-f0>, dh'fheòil-ghabhar<V-f0--r--l>, feòil-ghabhar<V-f0-d>, fheòil-ghabhar<V-f0-d--l>, dh'fheòil-ghabhadh<V-s0--l>, do dh'fheòil-ghabhadh<V-s0-d--l>, dh'fheòil-ghabhte<V-h0--l>, dh'fheòil-ghabhaiste<V-h0--l>, dh'fheòil-ghabhaist<V-h0--l>, feòil-ghabhte<V-h0-d>, feòil-ghabhaiste<V-h0-d>, feòil-ghabhaist<V-h0-d>, fheòil-ghabhte<V-h0-d--l>, fheòil-ghabhaiste<V-h0-d--l>, fheòil-ghabhaist<V-h0-d--l>, , "
"feòraicheam<Vm-1s>, feòraich<Vm-2s>, feòraicheadh<Vm-3>, feòraicheamaid<Vm-1p>, feòraichibh<Vm-2p>, feòraicheadh<Vm-3>, feòrachadh<Nv>, feòraich<Nv>, feòrach<Nv>, feòrachd<Nv>, fheòrachadh<Nv--l>, fheòraich<Nv--l>, fheòrach<Nv--l>, fheòrachd<Nv--l>, , , , , , , , , , , , , , , feòraichidh<V-f>, dh'fheòraicheas<V-f--r--l>, feòraich<V-f--d>, fheòraich<V-f--d--l>, dh'fheòraich<V-s--l>, do dh'fheòraich<V-s--d--l>, feòraichte<Av>, fheòraichte<Av--l>, dh'fheòraichinn<V-h1s--l>, dh'fheòraicheadh<V-h--l>, dh'fheòraicheamaid<V-h1p--l>, feòraichinn<V-h1sd>, fheòraichinn<V-h1sd--l>, feòraicheadh<V-h--d>, fheòraicheadh<V-h--d--l>, feòraicheamaid<V-h1pd>, fheòraicheamaid<V-h1pd--l>, feòraichear<Vm-h0>, feòraichtear<Vm-h0>, feòraichear<V-f0>, dh'fheòraichear<V-f0--r--l>, feòraichear<V-f0-d>, fheòraichear<V-f0-d--l>, dh'fheòraicheadh<V-s0--l>, do dh'fheòraicheadh<V-s0-d--l>, dh'fheòraichte<V-h0--l>, dh'fheòraichiste<V-h0--l>, dh'fheòraichist<V-h0--l>, feòraichte<V-h0-d>, feòraichiste<V-h0-d>, feòraichist<V-h0-d>, fheòraichte<V-h0-d--l>, fheòraichiste<V-h0-d--l>, fheòraichist<V-h0-d--l>, , "
"feucham<Vm-1s>, feuch<Vm-2s>, feuchadh<Vm-3>, feuchamaid<Vm-1p>, feuchaibh<Vm-2p>, feuchadh<Vm-3>, feuchainn<Nv>, fheuchainn<Nv--l>, feuchail<Nv>, fheuchail<Nv--l>, feuchaint<Nv>, fheuchaint<Nv--l>, , , , , , , , , , , feuchaidh<V-f>, dh'fheuchas<V-f--r--l>, feuch<V-f--d>, fheuch<V-f--d--l>, dh'fheuch<V-s--l>, do dh'fheuch<V-s--d--l>, feuchta<Av>, fheuchta<Av--l>, dh'fheuchainn<V-h1s--l>, dh'fheuchadh<V-h--l>, dh'fheuchamaid<V-h1p--l>, feuchainn<V-h1sd>, fheuchainn<V-h1sd--l>, feuchadh<V-h--d>, fheuchadh<V-h--d--l>, feuchamaid<V-h1pd>, fheuchamaid<V-h1pd--l>, feuchar<Vm-h0>, feuchtar<Vm-h0>, feuchar<V-f0>, dh'fheuchar<V-f0--r--l>, feuchar<V-f0-d>, fheuchar<V-f0-d--l>, dh'fheuchadh<V-s0--l>, do dh'fheuchadh<V-s0-d--l>, dh'fheuchte<V-h0--l>, dh'fheuchaiste<V-h0--l>, dh'fheuchaist<V-h0--l>, feuchte<V-h0-d>, feuchaiste<V-h0-d>, feuchaist<V-h0-d>, fheuchte<V-h0-d--l>, fheuchaiste<V-h0-d--l>, fheuchaist<V-h0-d--l>, , "
", , , , , , , , , , , , , , , , , , , , , , feudaidh<V-f>, dh'fheudas<V-f--r--l>, feud<V-f--d>, , , , , , dh'fheudainn<V-h1s--l>, dh'fheudadh<V-h--l>, dh'fheudamaid<V-h1p--l>, feudainn<V-h1sd>, fheudainn<V-h1sd--l>, feudadh<V-h--d>, fheudadh<V-h--d--l>, feudamaid<V-h1pd>, fheudamaid<V-h1pd--l>, , , , , , , feudar<V-s0--l>, fheudar<V-s0-d--l>, feudte<V-h0--l>, , , , , , fheudte<V-h0-d--l>, , , , "
", , , , , , feumachdainn<Nv>, fheumachdainn<Nv--l>, feumachadh<Nv>, fheumachadh<Nv--l>, feumachd<Nv>, fheumachd<Nv--l>, feumachainn<Nv>, fheumachainn<Nv--l>, , , , , , , , , feumaidh<V-f>, feumas<V-f>, dh'fheumas<V-f--r--l>, feum<V-f--d>, fheum<V-f--d--l>, , , , , dh'fheumainn<V-h1s--l>, dh'fheumadh<V-h--l>, dh'fheumamaid<V-h1p--l>, feumainn<V-h1sd>, fheumainn<V-h1sd--l>, feumadh<V-h--d>, fheumadh<V-h--d--l>, feumamaid<V-h1pd>, fheumamaid<V-h1pd--l>, , , feumar<V-f0>, dh'fheumar<V-f0--r--l>, feumar<V-f0-d>, fheumar<V-f0-d--l>, dh'fheumadh<V-s0--l>, do dh'fheumadh<V-s0-d--l>, dh'fheumte<V-h0--l>, dh'fheumtadh<V-h0--l>, dh'fheumaiste<V-h0--l>, dh'fheumaist<V-h0--l>, feumte<V-h0-d>, feumtadh<V-h0-d>, feumaiste<V-h0-d>, feumaist<V-h0-d>, fheumte<V-h0-d--l>, fheumtadh<V-h0-d--l>, fheumaiste<V-h0-d--l>, fheumaist<V-h0-d--l>, , "
"feuram<Vm-1s>, feur<Vm-2s>, feuradh<Vm-3>, feuramaid<Vm-1p>, feuraibh<Vm-2p>, feuradh<Vm-3>, feuradh<Nv>, fheuradh<Nv--l>, , , , , , , , , , , , , , , feuraidh<V-f>, dh'fheuras<V-f--r--l>, feur<V-f--d>, fheur<V-f--d--l>, dh'fheur<V-s--l>, do dh'fheur<V-s--d--l>, feurta<Av>, fheurta<Av--l>, dh'fheurainn<V-h1s--l>, dh'fheuradh<V-h--l>, dh'fheuramaid<V-h1p--l>, feurainn<V-h1sd>, fheurainn<V-h1sd--l>, feuradh<V-h--d>, fheuradh<V-h--d--l>, feuramaid<V-h1pd>, fheuramaid<V-h1pd--l>, feurar<Vm-h0>, feurtar<Vm-h0>, feurar<V-f0>, dh'fheurar<V-f0--r--l>, feurar<V-f0-d>, fheurar<V-f0-d--l>, dh'fheuradh<V-s0--l>, do dh'fheuradh<V-s0-d--l>, dh'fheurte<V-h0--l>, dh'fheuraiste<V-h0--l>, dh'fheuraist<V-h0--l>, feurte<V-h0-d>, feuraiste<V-h0-d>, feuraist<V-h0-d>, fheurte<V-h0-d--l>, fheuraiste<V-h0-d--l>, fheuraist<V-h0-d--l>, , "
"feuraicheam<Vm-1s>, feuraich<Vm-2s>, feuraicheadh<Vm-3>, feuraicheamaid<Vm-1p>, feuraichibh<Vm-2p>, feuraicheadh<Vm-3>, feurach<Nv>, fheurach<Nv--l>, feurachadh<Nv>, fheurachadh<Nv--l>, feurachd<Nv>, fheurachd<Nv--l>, , , , , , , , , , , feuraichidh<V-f>, dh'fheuraicheas<V-f--r--l>, feuraich<V-f--d>, fheuraich<V-f--d--l>, dh'fheuraich<V-s--l>, do dh'fheuraich<V-s--d--l>, feuraichte<Av>, fheuraichte<Av--l>, dh'fheuraichinn<V-h1s--l>, dh'fheuraicheadh<V-h--l>, dh'fheuraicheamaid<V-h1p--l>, feuraichinn<V-h1sd>, fheuraichinn<V-h1sd--l>, feuraicheadh<V-h--d>, fheuraicheadh<V-h--d--l>, feuraicheamaid<V-h1pd>, fheuraicheamaid<V-h1pd--l>, feuraichear<Vm-h0>, feuraichtear<Vm-h0>, feuraichear<V-f0>, dh'fheuraichear<V-f0--r--l>, feuraichear<V-f0-d>, fheuraichear<V-f0-d--l>, dh'fheuraicheadh<V-s0--l>, do dh'fheuraicheadh<V-s0-d--l>, dh'fheuraichte<V-h0--l>, dh'fheuraichiste<V-h0--l>, dh'fheuraichist<V-h0--l>, feuraichte<V-h0-d>, feuraichiste<V-h0-d>, feuraichist<V-h0-d>, fheuraichte<V-h0-d--l>, fheuraichiste<V-h0-d--l>, fheuraichist<V-h0-d--l>, , "
"feusagaicheam<Vm-1s>, feusagaich<Vm-2s>, feusagaicheadh<Vm-3>, feusagaicheamaid<Vm-1p>, feusagaichibh<Vm-2p>, feusagaicheadh<Vm-3>, feusagachadh<Nv>, fheusagachadh<Nv--l>, , , , , , , , , , , , , , , feusagaichidh<V-f>, dh'fheusagaicheas<V-f--r--l>, feusagaich<V-f--d>, fheusagaich<V-f--d--l>, dh'fheusagaich<V-s--l>, do dh'fheusagaich<V-s--d--l>, feusagaichte<Av>, fheusagaichte<Av--l>, dh'fheusagaichinn<V-h1s--l>, dh'fheusagaicheadh<V-h--l>, dh'fheusagaicheamaid<V-h1p--l>, feusagaichinn<V-h1sd>, fheusagaichinn<V-h1sd--l>, feusagaicheadh<V-h--d>, fheusagaicheadh<V-h--d--l>, feusagaicheamaid<V-h1pd>, fheusagaicheamaid<V-h1pd--l>, feusagaichear<Vm-h0>, feusagaichtear<Vm-h0>, feusagaichear<V-f0>, dh'fheusagaichear<V-f0--r--l>, feusagaichear<V-f0-d>, fheusagaichear<V-f0-d--l>, dh'fheusagaicheadh<V-s0--l>, do dh'fheusagaicheadh<V-s0-d--l>, dh'fheusagaichte<V-h0--l>, dh'fheusagaichiste<V-h0--l>, dh'fheusagaichist<V-h0--l>, feusagaichte<V-h0-d>, feusagaichiste<V-h0-d>, feusagaichist<V-h0-d>, fheusagaichte<V-h0-d--l>, fheusagaichiste<V-h0-d--l>, fheusagaichist<V-h0-d--l>, , "
"fiaclaicheam<Vm-1s>, fiaclaich<Vm-2s>, fiaclaicheadh<Vm-3>, fiaclaicheamaid<Vm-1p>, fiaclaichibh<Vm-2p>, fiaclaicheadh<Vm-3>, fiaclachadh<Nv>, fhiaclachadh<Nv--l>, , , , , , , , , , , , , , , fiaclaichidh<V-f>, dh'fhiaclaicheas<V-f--r--l>, fiaclaich<V-f--d>, fhiaclaich<V-f--d--l>, dh'fhiaclaich<V-s--l>, do dh'fhiaclaich<V-s--d--l>, fiaclaichte<Av>, fhiaclaichte<Av--l>, dh'fhiaclaichinn<V-h1s--l>, dh'fhiaclaicheadh<V-h--l>, dh'fhiaclaicheamaid<V-h1p--l>, fiaclaichinn<V-h1sd>, fhiaclaichinn<V-h1sd--l>, fiaclaicheadh<V-h--d>, fhiaclaicheadh<V-h--d--l>, fiaclaicheamaid<V-h1pd>, fhiaclaicheamaid<V-h1pd--l>, fiaclaichear<Vm-h0>, fiaclaichtear<Vm-h0>, fiaclaichear<V-f0>, dh'fhiaclaichear<V-f0--r--l>, fiaclaichear<V-f0-d>, fhiaclaichear<V-f0-d--l>, dh'fhiaclaicheadh<V-s0--l>, do dh'fhiaclaicheadh<V-s0-d--l>, dh'fhiaclaichte<V-h0--l>, dh'fhiaclaichiste<V-h0--l>, dh'fhiaclaichist<V-h0--l>, fiaclaichte<V-h0-d>, fiaclaichiste<V-h0-d>, fiaclaichist<V-h0-d>, fhiaclaichte<V-h0-d--l>, fhiaclaichiste<V-h0-d--l>, fhiaclaichist<V-h0-d--l>, , "
"fiadhaicheam<Vm-1s>, fiadhaich<Vm-2s>, fiadhaicheadh<Vm-3>, fiadhaicheamaid<Vm-1p>, fiadhaichibh<Vm-2p>, fiadhaicheadh<Vm-3>, fiadhachadh<Nv>, fhiadhachadh<Nv--l>, , , , , , , , , , , , , , , fiadhaichidh<V-f>, dh'fhiadhaicheas<V-f--r--l>, fiadhaich<V-f--d>, fhiadhaich<V-f--d--l>, dh'fhiadhaich<V-s--l>, do dh'fhiadhaich<V-s--d--l>, fiadhaichte<Av>, fhiadhaichte<Av--l>, dh'fhiadhaichinn<V-h1s--l>, dh'fhiadhaicheadh<V-h--l>, dh'fhiadhaicheamaid<V-h1p--l>, fiadhaichinn<V-h1sd>, fhiadhaichinn<V-h1sd--l>, fiadhaicheadh<V-h--d>, fhiadhaicheadh<V-h--d--l>, fiadhaicheamaid<V-h1pd>, fhiadhaicheamaid<V-h1pd--l>, fiadhaichear<Vm-h0>, fiadhaichtear<Vm-h0>, fiadhaichear<V-f0>, dh'fhiadhaichear<V-f0--r--l>, fiadhaichear<V-f0-d>, fhiadhaichear<V-f0-d--l>, dh'fhiadhaicheadh<V-s0--l>, do dh'fhiadhaicheadh<V-s0-d--l>, dh'fhiadhaichte<V-h0--l>, dh'fhiadhaichiste<V-h0--l>, dh'fhiadhaichist<V-h0--l>, fiadhaichte<V-h0-d>, fiadhaichiste<V-h0-d>, fiadhaichist<V-h0-d>, fhiadhaichte<V-h0-d--l>, fhiadhaichiste<V-h0-d--l>, fhiadhaichist<V-h0-d--l>, , "
"fiafraicheam<Vm-1s>, fiabhraicheam<Vm-1s>, fiafraich<Vm-2s>, fiabhraich<Vm-2s>, fiafraicheadh<Vm-3>, fiabhraicheadh<Vm-3>, fiafraicheamaid<Vm-1p>, fiabhraicheamaid<Vm-1p>, fiafraichibh<Vm-2p>, fiabhraichibh<Vm-2p>, fiafraicheadh<Vm-3>, fiabhraicheadh<Vm-3>, fiafrachadh<Nv>, fiabhrachadh<Nv>, fhiafrachadh<Nv--l>, fhiabhrachadh<Nv--l>, , , , , , , , , , , , , , , fiafraichidh<V-f>, fiabhraichidh<V-f>, dh'fhiafraicheas<V-f--r--l>, dh'fhiabhraicheas<V-f--r--l>, fiafraich<V-f--d>, fiabhraich<V-f--d>, fhiafraich<V-f--d--l>, fhiabhraich<V-f--d--l>, dh'fhiafraich<V-s--l>, dh'fhiabhraich<V-s--l>, do dh'fhiafraich<V-s--d--l>, do dh'fhiabhraich<V-s--d--l>, fiafraichte<Av>, fiabhraichte<Av>, fhiafraichte<Av--l>, fhiabhraichte<Av--l>, dh'fhiafraichinn<V-h1s--l>, dh'fhiabhraichinn<V-h1s--l>, dh'fhiafraicheadh<V-h--l>, dh'fhiabhraicheadh<V-h--l>, dh'fhiafraicheamaid<V-h1p--l>, dh'fhiabhraicheamaid<V-h1p--l>, fiafraichinn<V-h1sd>, fiabhraichinn<V-h1sd>, fhiafraichinn<V-h1sd--l>, fhiabhraichinn<V-h1sd--l>, fiafraicheadh<V-h--d>, fiabhraicheadh<V-h--d>, fhiafraicheadh<V-h--d--l>, fhiabhraicheadh<V-h--d--l>, fiafraicheamaid<V-h1pd>, fiabhraicheamaid<V-h1pd>, fhiafraicheamaid<V-h1pd--l>, fhiabhraicheamaid<V-h1pd--l>, fiafraichear<Vm-h0>, fiabhraichear<Vm-h0>, fiafraichtear<Vm-h0>, fiabhraichtear<Vm-h0>, fiafraichear<V-f0>, fiabhraichear<V-f0>, dh'fhiafraichear<V-f0--r--l>, dh'fhiabhraichear<V-f0--r--l>, fiafraichear<V-f0-d>, fiabhraichear<V-f0-d>, fhiafraichear<V-f0-d--l>, fhiabhraichear<V-f0-d--l>, dh'fhiafraicheadh<V-s0--l>, dh'fhiabhraicheadh<V-s0--l>, do dh'fhiafraicheadh<V-s0-d--l>, do dh'fhiabhraicheadh<V-s0-d--l>, dh'fhiafraichte<V-h0--l>, dh'fhiabhraichte<V-h0--l>, dh'fhiafraichiste<V-h0--l>, dh'fhiabhraichiste<V-h0--l>, dh'fhiafraichist<V-h0--l>, dh'fhiabhraichist<V-h0--l>, fiafraichte<V-h0-d>, fiabhraichte<V-h0-d>, fiafraichiste<V-h0-d>, fiabhraichiste<V-h0-d>, fiafraichist<V-h0-d>, fiabhraichist<V-h0-d>, fhiafraichte<V-h0-d--l>, fhiabhraichte<V-h0-d--l>, fhiafraichiste<V-h0-d--l>, fhiabhraichiste<V-h0-d--l>, fhiafraichist<V-h0-d--l>, fhiabhraichist<V-h0-d--l>, , "
"fiamhaicheam<Vm-1s>, fiamhaich<Vm-2s>, fiamhaicheadh<Vm-3>, fiamhaicheamaid<Vm-1p>, fiamhaichibh<Vm-2p>, fiamhaicheadh<Vm-3>, fiamhachadh<Nv>, fhiamhachadh<Nv--l>, , , , , , , , , , , , , , , fiamhaichidh<V-f>, dh'fhiamhaicheas<V-f--r--l>, fiamhaich<V-f--d>, fhiamhaich<V-f--d--l>, dh'fhiamhaich<V-s--l>, do dh'fhiamhaich<V-s--d--l>, fiamhaichte<Av>, fhiamhaichte<Av--l>, dh'fhiamhaichinn<V-h1s--l>, dh'fhiamhaicheadh<V-h--l>, dh'fhiamhaicheamaid<V-h1p--l>, fiamhaichinn<V-h1sd>, fhiamhaichinn<V-h1sd--l>, fiamhaicheadh<V-h--d>, fhiamhaicheadh<V-h--d--l>, fiamhaicheamaid<V-h1pd>, fhiamhaicheamaid<V-h1pd--l>, fiamhaichear<Vm-h0>, fiamhaichtear<Vm-h0>, fiamhaichear<V-f0>, dh'fhiamhaichear<V-f0--r--l>, fiamhaichear<V-f0-d>, fhiamhaichear<V-f0-d--l>, dh'fhiamhaicheadh<V-s0--l>, do dh'fhiamhaicheadh<V-s0-d--l>, dh'fhiamhaichte<V-h0--l>, dh'fhiamhaichiste<V-h0--l>, dh'fhiamhaichist<V-h0--l>, fiamhaichte<V-h0-d>, fiamhaichiste<V-h0-d>, fiamhaichist<V-h0-d>, fhiamhaichte<V-h0-d--l>, fhiamhaichiste<V-h0-d--l>, fhiamhaichist<V-h0-d--l>, , "
"fianaisicheam<Vm-1s>, fianaisich<Vm-2s>, fianaisicheadh<Vm-3>, fianaisicheamaid<Vm-1p>, fianaisichibh<Vm-2p>, fianaisicheadh<Vm-3>, fianaiseadh<Nv>, fhianaiseadh<Nv--l>, fianaiseachadh<Nv>, fhianaiseachadh<Nv--l>, , , , , , , , , , , , , fianaisichidh<V-f>, dh'fhianaisicheas<V-f--r--l>, fianaisich<V-f--d>, fhianaisich<V-f--d--l>, dh'fhianaisich<V-s--l>, do dh'fhianaisich<V-s--d--l>, fianaisichte<Av>, fhianaisichte<Av--l>, dh'fhianaisichinn<V-h1s--l>, dh'fhianaisicheadh<V-h--l>, dh'fhianaisicheamaid<V-h1p--l>, fianaisichinn<V-h1sd>, fhianaisichinn<V-h1sd--l>, fianaisicheadh<V-h--d>, fhianaisicheadh<V-h--d--l>, fianaisicheamaid<V-h1pd>, fhianaisicheamaid<V-h1pd--l>, fianaisichear<Vm-h0>, fianaisichtear<Vm-h0>, fianaisichear<V-f0>, dh'fhianaisichear<V-f0--r--l>, fianaisichear<V-f0-d>, fhianaisichear<V-f0-d--l>, dh'fhianaisicheadh<V-s0--l>, do dh'fhianaisicheadh<V-s0-d--l>, dh'fhianaisichte<V-h0--l>, dh'fhianaisichiste<V-h0--l>, dh'fhianaisichist<V-h0--l>, fianaisichte<V-h0-d>, fianaisichiste<V-h0-d>, fianaisichist<V-h0-d>, fhianaisichte<V-h0-d--l>, fhianaisichiste<V-h0-d--l>, fhianaisichist<V-h0-d--l>, , "
"fiaram<Vm-1s>, fiar<Vm-2s>, fiaradh<Vm-3>, fiaramaid<Vm-1p>, fiaraibh<Vm-2p>, fiaradh<Vm-3>, fiaradh<Nv>, fhiaradh<Nv--l>, , , , , , , , , , , , , , , fiaraidh<V-f>, dh'fhiaras<V-f--r--l>, fiar<V-f--d>, fhiar<V-f--d--l>, dh'fhiar<V-s--l>, do dh'fhiar<V-s--d--l>, fiarta<Av>, fhiarta<Av--l>, dh'fhiarainn<V-h1s--l>, dh'fhiaradh<V-h--l>, dh'fhiaramaid<V-h1p--l>, fiarainn<V-h1sd>, fhiarainn<V-h1sd--l>, fiaradh<V-h--d>, fhiaradh<V-h--d--l>, fiaramaid<V-h1pd>, fhiaramaid<V-h1pd--l>, fiarar<Vm-h0>, fiartar<Vm-h0>, fiarar<V-f0>, dh'fhiarar<V-f0--r--l>, fiarar<V-f0-d>, fhiarar<V-f0-d--l>, dh'fhiaradh<V-s0--l>, do dh'fhiaradh<V-s0-d--l>, dh'fhiarte<V-h0--l>, dh'fhiaraiste<V-h0--l>, dh'fhiaraist<V-h0--l>, fiarte<V-h0-d>, fiaraiste<V-h0-d>, fiaraist<V-h0-d>, fhiarte<V-h0-d--l>, fhiaraiste<V-h0-d--l>, fhiaraist<V-h0-d--l>, , "
"fiathaicheam<Vm-1s>, fiathaich<Vm-2s>, fiathaicheadh<Vm-3>, fiathaicheamaid<Vm-1p>, fiathaichibh<Vm-2p>, fiathaicheadh<Vm-3>, fiathachadh<Nv>, fhiathachadh<Nv--l>, , , , , , , , , , , , , , , fiathaichidh<V-f>, dh'fhiathaicheas<V-f--r--l>, fiathaich<V-f--d>, fhiathaich<V-f--d--l>, dh'fhiathaich<V-s--l>, do dh'fhiathaich<V-s--d--l>, fiathaichte<Av>, fhiathaichte<Av--l>, dh'fhiathaichinn<V-h1s--l>, dh'fhiathaicheadh<V-h--l>, dh'fhiathaicheamaid<V-h1p--l>, fiathaichinn<V-h1sd>, fhiathaichinn<V-h1sd--l>, fiathaicheadh<V-h--d>, fhiathaicheadh<V-h--d--l>, fiathaicheamaid<V-h1pd>, fhiathaicheamaid<V-h1pd--l>, fiathaichear<Vm-h0>, fiathaichtear<Vm-h0>, fiathaichear<V-f0>, dh'fhiathaichear<V-f0--r--l>, fiathaichear<V-f0-d>, fhiathaichear<V-f0-d--l>, dh'fhiathaicheadh<V-s0--l>, do dh'fhiathaicheadh<V-s0-d--l>, dh'fhiathaichte<V-h0--l>, dh'fhiathaichiste<V-h0--l>, dh'fhiathaichist<V-h0--l>, fiathaichte<V-h0-d>, fiathaichiste<V-h0-d>, fiathaichist<V-h0-d>, fhiathaichte<V-h0-d--l>, fhiathaichiste<V-h0-d--l>, fhiathaichist<V-h0-d--l>, , "
"fidleam<Vm-1s>, fideil<Vm-2s>, fidleadh<Vm-3>, fidleamaid<Vm-1p>, fidlibh<Vm-2p>, fidleadh<Vm-3>, fidleadh<Nv>, fidleadh<Nv--l>, , , , , , , , , , , , , , , fidlidh<V-f>, dh'fhidleas<V-f--r--l>, fideil<V-f--d>, fhideil<V-f--d--l>, dh'fhideil<V-s--l>, do dh'fhideil<V-s--d--l>, fideillte<Av>, fhideilte<Av--l>, dh'fhidlinn<V-h1s--l>, dh'fhidleadh<V-h--l>, dh'fhidleamaid<V-h1p--l>, fidlinn<V-h1sd>, fhidlinn<V-h1sd--l>, fidleadh<V-h--d>, fhidleadh<V-h--d--l>, fidleamaid<V-h1pd>, fhidleamaid<V-h1pd--l>, fidlear<Vm-h0>, fideiltear<Vm-h0>, fidlear<V-f0>, dh'fhidlear<V-f0--r--l>, fidlear<V-f0-d>, fhidlear<V-f0-d--l>, dh'fhidleadh<V-s0--l>, do dh'fhidleadh<V-s0-d--l>, dh'fhideilte<V-h0--l>, dh'fhideiliste<V-h0--l>, dh'fhideilist<V-h0--l>, fideilte<V-h0-d>, fideiliste<V-h0-d>, fideilist<V-h0-d>, fhideilte<V-h0-d--l>, fhideiliste<V-h0-d--l>, fhideilist<V-h0-d--l>, , "
"fidream<Vm-1s>, fidir<Vm-2s>, fidreadh<Vm-3>, fidreamaid<Vm-1p>, fidribh<Vm-2p>, fidreadh<Vm-3>, fidreadh<Nv>, fidreachdainn<Nv>, fhidreadh<Nv--l>, fhidreachdainn<Nv--l>, , , , , , , , , , , , , , , fidridh<V-f>, dh'fhidreas<V-f--r--l>, fidir<V-f--d>, fhidir<V-f--d--l>, dh'fhidir<V-s--l>, do dh'fhidir<V-s--d--l>, fidirte<Av>, fhidirte<Av--l>, dh'fhidrinn<V-h1s--l>, dh'fhidreadh<V-h--l>, dh'fhidreamaid<V-h1p--l>, fidrinn<V-h1sd>, fhidrinn<V-h1sd--l>, fidreadh<V-h--d>, fhidreadh<V-h--d--l>, fidireamaid<V-h1pd>, fhidreamaid<V-h1pd--l>, fidrear<Vm-h0>, fidirtear<Vm-h0>, fidrear<V-f0>, dh'fhidrear<V-f0--r--l>, fidrear<V-f0-d>, fhidrear<V-f0-d--l>, dh'fhidreadh<V-s0--l>, do dh'fhidreadh<V-s0-d--l>, dh'fhidirte<V-h0--l>, dh'fhidiriste<V-h0--l>, dh'fhidirist<V-h0--l>, fidirte<V-h0-d>, fidiriste<V-h0-d>, fidirist<V-h0-d>, fhidirte<V-h0-d--l>, fhidiriste<V-h0-d--l>, fhidirist<V-h0-d--l>, , "
"fidricheam<Vm-1s>, fidrich<Vm-2s>, fidricheadh<Vm-3>, fidricheamaid<Vm-1p>, fidrichibh<Vm-2p>, fidricheadh<Vm-3>, fidricheadh<Nv>, fhidricheadh<Nv--l>, , , , , , , , , , , , , , , fidrichidh<V-f>, dh'fhidricheas<V-f--r--l>, fidrich<V-f--d>, fhidrich<V-f--d--l>, dh'fhidrich<V-s--l>, do dh'fhidrich<V-s--d--l>, fidrichte<Av>, fhidrichte<Av--l>, dh'fhidrichinn<V-h1s--l>, dh'fhidricheadh<V-h--l>, dh'fhidricheamaid<V-h1p--l>, fidrichinn<V-h1sd>, fhidrichinn<V-h1sd--l>, fidricheadh<V-h--d>, fhidricheadh<V-h--d--l>, fidricheamaid<V-h1pd>, fhidricheamaid<V-h1pd--l>, fidrichear<Vm-h0>, fidrichtear<Vm-h0>, fidrichear<V-f0>, dh'fhidrichear<V-f0--r--l>, fidrichear<V-f0-d>, fhidrichear<V-f0-d--l>, dh'fhidricheadh<V-s0--l>, do dh'fhidricheadh<V-s0-d--l>, dh'fhidrichte<V-h0--l>, dh'fhidrichiste<V-h0--l>, dh'fhidrichist<V-h0--l>, fidrichte<V-h0-d>, fidrichiste<V-h0-d>, fidrichist<V-h0-d>, fhidrichte<V-h0-d--l>, fhidrichiste<V-h0-d--l>, fhidrichist<V-h0-d--l>, , "
"figheam<Vm-1s>, figh<Vm-2s>, figheadh<Vm-3>, figheamaid<Vm-1p>, fighibh<Vm-2p>, figheadh<Vm-3>, fighe<Nv>, figheadh<Nv>, fhighe<Nv--l>, fhigheadh<Nv--l>, , , , , , , , , , , , , , , fighidh<V-f>, dh'fhigheas<V-f--r--l>, figh<V-f--d>, fhigh<V-f--d--l>, dh'fhigh<V-s--l>, do dh'fhigh<V-s--d--l>, fighte<Av>, fhighte<Av--l>, dh'fhighinn<V-h1s--l>, dh'fhigheadh<V-h--l>, dh'fhigheamaid<V-h1p--l>, fighinn<V-h1sd>, fhighinn<V-h1sd--l>, figheadh<V-h--d>, fhigheadh<V-h--d--l>, figheamaid<V-h1pd>, fhigheamaid<V-h1pd--l>, fighear<Vm-h0>, fightear<Vm-h0>, fighear<V-f0>, dh'fhighear<V-f0--r--l>, fighear<V-f0-d>, fhighear<V-f0-d--l>, dh'fhigheadh<V-s0--l>, do dh'fhigheadh<V-s0-d--l>, dh'fhighte<V-h0--l>, dh'fhighiste<V-h0--l>, dh'fhighist<V-h0--l>, fighte<V-h0-d>, fighiste<V-h0-d>, fighist<V-h0-d>, fhighte<V-h0-d--l>, fhighiste<V-h0-d--l>, fhighist<V-h0-d--l>, , "
